,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
4192,Nordeste,PI,,22,,,,2020-09-06,37,3273227.0,82006,380,1893,9,,,
4193,Nordeste,PI,,22,,,,2020-09-07,37,3273227.0,82282,276,1901,8,,,
4194,Nordeste,PI,,22,,,,2020-09-08,37,3273227.0,82564,282,1915,14,,,
4195,Nordeste,PI,,22,,,,2020-09-09,37,3273227.0,83502,938,1924,9,,,
4196,Nordeste,PI,,22,,,,2020-09-10,37,3273227.0,84508,1006,1931,7,,,
4197,Nordeste,PI,,22,,,,2020-09-11,37,3273227.0,85225,717,1947,16,,,
4198,Nordeste,PI,,22,,,,2020-09-12,37,3273227.0,86085,860,1958,11,,,
4199,Nordeste,PI,,22,,,,2020-09-13,38,3273227.0,86396,311,1967,9,,,
4200,Nordeste,PI,,22,,,,2020-09-14,38,3273227.0,86538,142,1973,6,,,
4201,Nordeste,PI,,22,,,,2020-09-15,38,3273227.0,87213,675,1988,15,,,
4202,Nordeste,PI,,22,,,,2020-09-16,38,3273227.0,87959,746,1996,8,,,
4203,Nordeste,PI,,22,,,,2020-09-17,38,3273227.0,88671,712,2007,11,,,
4204,Nordeste,PI,,22,,,,2020-09-18,38,3273227.0,89443,772,2012,5,,,
4205,Nordeste,PI,,22,,,,2020-09-19,38,3273227.0,90061,618,2025,13,,,
4206,Nordeste,PI,,22,,,,2020-09-20,39,3273227.0,90370,309,2037,12,,,
4207,Nordeste,PI,,22,,,,2020-09-21,39,3273227.0,90617,247,2038,1,,,
4208,Nordeste,PI,,22,,,,2020-09-22,39,3273227.0,91355,738,2051,13,,,
4209,Nordeste,PI,,22,,,,2020-09-23,39,3273227.0,92030,675,2061,10,,,
4210,Nordeste,PI,,22,,,,2020-09-24,39,3273227.0,92801,771,2073,12,,,
4211,Nordeste,PI,,22,,,,2020-09-25,39,3273227.0,93399,598,2085,12,,,
4212,Nordeste,PI,,22,,,,2020-09-26,39,3273227.0,94179,780,2091,6,,,
4213,Nordeste,PI,,22,,,,2020-09-27,40,3273227.0,94540,361,2095,4,,,
4214,Nordeste,PI,,22,,,,2020-09-28,40,3273227.0,94733,193,2101,6,,,
4215,Nordeste,PI,,22,,,,2020-09-29,40,3273227.0,95227,494,2107,6,,,
4216,Nordeste,PI,,22,,,,2020-09-30,40,3273227.0,96086,859,2127,20,,,
4217,Nordeste,PI,,22,,,,2020-10-01,40,3273227.0,96849,763,2127,0,,,
4218,Nordeste,PI,,22,,,,2020-10-02,40,3273227.0,97498,649,2132,5,,,
4219,Nordeste,PI,,22,,,,2020-10-03,40,3273227.0,98108,610,2144,12,,,
4220,Nordeste,PI,,22,,,,2020-10-04,41,3273227.0,98344,236,2149,5,,,
4221,Nordeste,PI,,22,,,,2020-10-05,41,3273227.0,98603,259,2156,7,,,
4222,Nordeste,PI,,22,,,,2020-10-06,41,3273227.0,99276,673,2169,13,,,
4223,Nordeste,PI,,22,,,,2020-10-07,41,3273227.0,99960,684,2180,11,,,
4224,Nordeste,PI,,22,,,,2020-10-08,41,3273227.0,100548,588,2188,8,,,
4225,Nordeste,PI,,22,,,,2020-10-09,41,3273227.0,101123,575,2197,9,,,
4226,Nordeste,PI,,22,,,,2020-10-10,41,3273227.0,101951,828,2206,9,,,
4227,Nordeste,PI,,22,,,,2020-10-11,42,3273227.0,102268,317,2217,11,,,
4228,Nordeste,PI,,22,,,,2020-10-12,42,3273227.0,102500,232,2230,13,,,
4229,Nordeste,PI,,22,,,,2020-10-13,42,3273227.0,102813,313,2237,7,,,
4230,Nordeste,PI,,22,,,,2020-10-14,42,3273227.0,103461,648,2249,12,,,
4231,Nordeste,PI,,22,,,,2020-10-15,42,3273227.0,104329,868,2261,12,,,
4232,Nordeste,PI,,22,,,,2020-10-16,42,3273227.0,105156,827,2269,8,,,
4233,Nordeste,PI,,22,,,,2020-10-17,42,3273227.0,105838,682,2278,9,,,
4234,Nordeste,PI,,22,,,,2020-10-18,43,3273227.0,106200,362,2286,8,,,
4235,Nordeste,PI,,22,,,,2020-10-19,43,3273227.0,106394,194,2295,9,,,
4236,Nordeste,PI,,22,,,,2020-10-20,43,3273227.0,106908,514,2304,9,,,
4237,Nordeste,PI,,22,,,,2020-10-21,43,3273227.0,107580,672,2314,10,,,
4238,Nordeste,PI,,22,,,,2020-10-22,43,3273227.0,108346,766,2322,8,,,
4239,Nordeste,PI,,22,,,,2020-10-23,43,3273227.0,109051,705,2327,5,,,
4240,Nordeste,PI,,22,,,,2020-10-24,43,3273227.0,109829,778,2340,13,,,
4241,Nordeste,PI,,22,,,,2020-10-25,44,3273227.0,110103,274,2347,7,,,
4242,Nordeste,PI,,22,,,,2020-10-26,44,3273227.0,110278,175,2352,5,,,
4243,Nordeste,PI,,22,,,,2020-10-27,44,3273227.0,110864,586,2363,11,,,
4244,Nordeste,PI,,22,,,,2020-10-28,44,3273227.0,111543,679,2368,5,,,
4245,Nordeste,PI,,22,,,,2020-10-29,44,3273227.0,112200,657,2382,14,,,
4246,Nordeste,PI,,22,,,,2020-10-30,44,3273227.0,112765,565,2392,10,,,
4247,Nordeste,PI,,22,,,,2020-10-31,44,3273227.0,113291,526,2400,8,,,
4248,Nordeste,PI,,22,,,,2020-11-01,45,3273227.0,113546,255,2404,4,,,
4249,Nordeste,PI,,22,,,,2020-11-02,45,3273227.0,113774,228,2420,16,,,
4250,Nordeste,PI,,22,,,,2020-11-03,45,3273227.0,113942,168,2432,12,,,
4251,Nordeste,PI,,22,,,,2020-11-04,45,3273227.0,114530,588,2441,9,,,
4252,Nordeste,PI,,22,,,,2020-11-05,45,3273227.0,115026,496,2450,9,,,
4253,Nordeste,PI,,22,,,,2020-11-06,45,3273227.0,115825,799,2459,9,,,
4254,Nordeste,PI,,22,,,,2020-11-07,45,3273227.0,116526,701,2464,5,,,
4255,Nordeste,PI,,22,,,,2020-11-08,46,3273227.0,116742,216,2467,3,,,
4256,Nordeste,PI,,22,,,,2020-11-09,46,3273227.0,117149,407,2470,3,,,
4257,Nordeste,PI,,22,,,,2020-11-10,46,3273227.0,117732,583,2482,12,,,
4258,Nordeste,PI,,22,,,,2020-11-11,46,3273227.0,118349,617,2486,4,,,
4259,Nordeste,PI,,22,,,,2020-11-12,46,3273227.0,118939,590,2499,13,,,
4260,Nordeste,PI,,22,,,,2020-11-13,46,3273227.0,119456,517,2516,17,,,
4261,Nordeste,PI,,22,,,,2020-11-14,46,3273227.0,119940,484,2523,7,,,
4262,Nordeste,PI,,22,,,,2020-11-15,47,3273227.0,120172,232,2524,1,,,
4263,Nordeste,PI,,22,,,,2020-11-16,47,3273227.0,120266,94,2530,6,,,
4264,Nordeste,PI,,22,,,,2020-11-17,47,3273227.0,120466,200,2541,11,,,
4265,Nordeste,PI,,22,,,,2020-11-18,47,3273227.0,120913,447,2554,13,,,
4266,Nordeste,PI,,22,,,,2020-11-19,47,3273227.0,121428,515,2556,2,,,
4267,Nordeste,PI,,22,,,,2020-11-20,47,3273227.0,122007,579,2568,12,,,
4268,Nordeste,PI,,22,,,,2020-11-21,47,3273227.0,122518,511,2574,6,,,
4269,Nordeste,PI,,22,,,,2020-11-22,48,3273227.0,122744,226,2579,5,,,
4270,Nordeste,PI,,22,,,,2020-11-23,48,3273227.0,122929,185,2584,5,,,
4271,Nordeste,PI,,22,,,,2020-11-24,48,3273227.0,123378,449,2591,7,,,
4272,Nordeste,PI,,22,,,,2020-11-25,48,3273227.0,124076,698,2596,5,,,
4273,Nordeste,PI,,22,,,,2020-11-26,48,3273227.0,124494,418,2603,7,,,
4274,Nordeste,PI,,22,,,,2020-11-27,48,3273227.0,125155,661,2608,5,,,
4275,Nordeste,PI,,22,,,,2020-11-28,48,3273227.0,125675,520,2617,9,,,
4276,Nordeste,PI,,22,,,,2020-11-29,49,3273227.0,126721,1046,2622,5,,,
4277,Nordeste,PI,,22,,,,2020-11-30,49,3273227.0,127014,293,2624,2,,,
4278,Nordeste,PI,,22,,,,2020-12-01,49,3273227.0,127686,672,2634,10,,,
4279,Nordeste,PI,,22,,,,2020-12-02,49,3273227.0,128432,746,2644,10,,,
4280,Nordeste,PI,,22,,,,2020-12-03,49,3273227.0,129096,664,2650,6,,,
4281,Nordeste,PI,,22,,,,2020-12-04,49,3273227.0,129825,729,2658,8,,,
4282,Nordeste,PI,,22,,,,2020-12-05,49,3273227.0,130539,714,2666,8,,,
4283,Nordeste,PI,,22,,,,2020-12-06,50,3273227.0,130984,445,2673,7,,,
4284,Nordeste,PI,,22,,,,2020-12-07,50,3273227.0,131454,470,2680,7,,,
4285,Nordeste,PI,,22,,,,2020-12-08,50,3273227.0,132095,641,2691,11,,,
4286,Nordeste,PI,,22,,,,2020-12-09,50,3273227.0,132718,623,2695,4,,,
4287,Nordeste,PI,,22,,,,2020-12-10,50,3273227.0,133336,618,2704,9,,,
4288,Nordeste,PI,,22,,,,2020-12-11,50,3273227.0,133870,534,2714,10,,,
4289,Nordeste,PI,,22,,,,2020-12-12,50,3273227.0,134429,559,2720,6,,,
4290,Nordeste,PI,,22,,,,2020-12-13,51,3273227.0,134717,288,2722,2,,,
4291,Nordeste,PI,,22,,,,2020-12-14,51,3273227.0,134892,175,2723,1,,,
4292,Nordeste,PI,,22,,,,2020-12-15,51,3273227.0,135239,347,2735,12,,,
4293,Nordeste,PI,,22,,,,2020-12-16,51,3273227.0,135769,530,2743,8,,,
4294,Nordeste,PI,,22,,,,2020-12-17,51,3273227.0,136423,654,2749,6,,,
4295,Nordeste,PI,,22,,,,2020-12-18,51,3273227.0,137027,604,2755,6,,,
4296,Nordeste,PI,,22,,,,2020-12-19,51,3273227.0,137607,580,2764,9,,,
4297,Nordeste,PI,,22,,,,2020-12-20,52,3273227.0,137944,337,2765,1,,,
4298,Nordeste,PI,,22,,,,2020-12-21,52,3273227.0,138152,208,2769,4,,,
4299,Nordeste,PI,,22,,,,2020-12-22,52,3273227.0,138586,434,2779,10,,,
4300,Nordeste,PI,,22,,,,2020-12-23,52,3273227.0,139168,582,2788,9,,,
4301,Nordeste,PI,,22,,,,2020-12-24,52,3273227.0,139713,545,2792,4,,,
4302,Nordeste,PI,,22,,,,2020-12-25,52,3273227.0,139928,215,2794,2,,,
4303,Nordeste,PI,,22,,,,2020-12-26,52,3273227.0,140245,317,2802,8,,,
4304,Nordeste,PI,,22,,,,2020-12-27,53,3273227.0,140496,251,2814,12,,,
4305,Nordeste,PI,,22,,,,2020-12-28,53,3273227.0,140749,253,2815,1,,,
4306,Nordeste,PI,,22,,,,2020-12-29,53,3273227.0,141258,509,2821,6,,,
4307,Nordeste,PI,,22,,,,2020-12-30,53,3273227.0,141951,693,2827,6,,,
4308,Nordeste,PI,,22,,,,2020-12-31,53,3273227.0,142672,721,2837,10,,,
4309,Nordeste,PI,,22,,,,2021-01-01,53,3273227.0,143179,507,2840,3,,,
4310,Nordeste,PI,,22,,,,2021-01-02,53,3273227.0,143210,31,2848,8,,,
4311,Nordeste,PI,,22,,,,2021-01-03,1,3273227.0,143489,279,2854,6,,,
4312,Nordeste,PI,,22,,,,2021-01-04,1,3273227.0,143651,162,2856,2,,,
4313,Nordeste,PI,,22,,,,2021-01-05,1,3273227.0,144200,549,2863,7,,,
4314,Nordeste,PI,,22,,,,2021-01-06,1,3273227.0,144857,657,2873,10,,,
4315,Nordeste,PI,,22,,,,2021-01-07,1,3273227.0,145384,527,2882,9,,,
4316,Nordeste,PI,,22,,,,2021-01-08,1,3273227.0,145997,613,2891,9,,,
4317,Nordeste,PI,,22,,,,2021-01-09,1,3273227.0,146779,782,2895,4,,,
4318,Nordeste,PI,,22,,,,2021-01-10,2,3273227.0,147038,259,2897,2,,,
4319,Nordeste,PI,,22,,,,2021-01-11,2,3273227.0,147509,471,2906,9,,,
4320,Nordeste,PI,,22,,,,2021-01-12,2,3273227.0,148032,523,2915,9,,,
4321,Nordeste,PI,,22,,,,2021-01-13,2,3273227.0,148867,835,2922,7,,,
4322,Nordeste,PI,,22,,,,2021-01-14,2,3273227.0,149686,819,2930,8,,,
4323,Nordeste,PI,,22,,,,2021-01-15,2,3273227.0,150374,688,2935,5,,,
4324,Nordeste,PI,,22,,,,2021-01-16,2,3273227.0,151046,672,2945,10,,,
4325,Nordeste,PI,,22,,,,2021-01-17,3,3273227.0,151397,351,2950,5,,,
4326,Nordeste,PI,,22,,,,2021-01-18,3,3273227.0,151619,222,2961,11,,,
4327,Nordeste,PI,,22,,,,2021-01-19,3,3273227.0,152211,592,2968,7,,,
4328,Nordeste,PI,,22,,,,2021-01-20,3,3273227.0,152997,786,2976,8,,,
4329,Nordeste,PI,,22,,,,2021-01-21,3,3273227.0,153771,774,2985,9,,,
4330,Nordeste,PI,,22,,,,2021-01-22,3,3273227.0,154397,626,2989,4,,,
4331,Nordeste,PI,,22,,,,2021-01-23,3,3273227.0,155105,708,2999,10,,,
4332,Nordeste,PI,,22,,,,2021-01-24,4,3273227.0,155362,257,3004,5,,,
4333,Nordeste,PI,,22,,,,2021-01-25,4,3273227.0,155723,361,3012,8,,,
4334,Nordeste,PI,,22,,,,2021-01-26,4,3273227.0,156149,426,3020,8,,,
4335,Nordeste,PI,,22,,,,2021-01-27,4,3273227.0,156875,726,3031,11,,,
4336,Nordeste,PI,,22,,,,2021-01-28,4,3273227.0,157469,594,3039,8,,,
4337,Nordeste,PI,,22,,,,2021-01-29,4,3273227.0,157775,306,3045,6,,,
4338,Nordeste,PI,,22,,,,2021-01-30,4,3273227.0,158584,809,3051,6,,,
4339,Nordeste,PI,,22,,,,2021-01-31,5,3273227.0,159023,439,3058,7,,,
4340,Nordeste,PI,,22,,,,2021-02-01,5,3273227.0,159290,267,3065,7,,,
4341,Nordeste,PI,,22,,,,2021-02-02,5,3273227.0,159741,451,3072,7,,,
4342,Nordeste,PI,,22,,,,2021-02-03,5,3273227.0,160252,511,3087,15,,,
4343,Nordeste,PI,,22,,,,2021-02-04,5,3273227.0,160948,696,3092,5,,,
4344,Nordeste,PI,,22,,,,2021-02-05,5,3273227.0,161336,388,3112,20,,,
4345,Nordeste,PI,,22,,,,2021-02-06,5,3273227.0,162148,812,3120,8,,,
4346,Nordeste,PI,,22,,,,2021-02-07,6,3273227.0,162405,257,3127,7,,,
4347,Nordeste,PI,,22,,,,2021-02-08,6,3273227.0,162637,232,3131,4,,,
4348,Nordeste,PI,,22,,,,2021-02-09,6,3273227.0,163087,450,3139,8,,,
4349,Nordeste,PI,,22,,,,2021-02-10,6,3273227.0,163497,410,3149,10,,,
4350,Nordeste,PI,,22,,,,2021-02-11,6,3273227.0,164162,665,3156,7,,,
4351,Nordeste,PI,,22,,,,2021-02-12,6,3273227.0,164858,696,3166,10,,,
4352,Nordeste,PI,,22,,,,2021-02-13,6,3273227.0,165319,461,3175,9,,,
4353,Nordeste,PI,,22,,,,2021-02-14,7,3273227.0,165857,538,3182,7,,,
4354,Nordeste,PI,,22,,,,2021-02-15,7,3273227.0,166098,241,3190,8,,,
4355,Nordeste,PI,,22,,,,2021-02-16,7,3273227.0,166589,491,3201,11,,,
4356,Nordeste,PI,,22,,,,2021-02-17,7,3273227.0,167102,513,3210,9,,,
4357,Nordeste,PI,,22,,,,2021-02-18,7,3273227.0,167624,522,3222,12,,,
4358,Nordeste,PI,,22,,,,2021-02-19,7,3273227.0,168403,779,3232,10,,,
4359,Nordeste,PI,,22,,,,2021-02-20,7,3273227.0,169186,783,3238,6,,,
4360,Nordeste,PI,,22,,,,2021-02-21,8,3273227.0,169465,279,3242,4,,,
4361,Nordeste,PI,,22,,,,2021-02-22,8,3273227.0,169722,257,3249,7,,,
4362,Nordeste,PI,,22,,,,2021-02-23,8,3273227.0,170355,633,3260,11,,,
4363,Nordeste,PI,,22,,,,2021-02-24,8,3273227.0,171032,677,3274,14,,,
4364,Nordeste,PI,,22,,,,2021-02-25,8,3273227.0,171668,636,3289,15,,,
4365,Nordeste,PI,,22,,,,2021-02-26,8,3273227.0,172525,857,3305,16,,,
4366,Nordeste,PI,,22,,,,2021-02-27,8,3273227.0,173290,765,3326,21,,,
4367,Nordeste,PI,,22,,,,2021-02-28,9,3273227.0,173691,401,3335,9,,,
4368,Nordeste,PI,,22,,,,2021-03-01,9,3273227.0,174008,317,3352,17,,,
4369,Nordeste,PI,,22,,,,2021-03-02,9,3273227.0,174546,538,3365,13,,,
4370,Nordeste,PI,,22,,,,2021-03-03,9,3273227.0,175550,1004,3387,22,,,
4371,Nordeste,PI,,22,,,,2021-03-04,9,3273227.0,176349,799,3402,15,,,
4372,Nordeste,PI,,22,,,,2021-03-05,9,3273227.0,177307,958,3425,23,,,
4373,Nordeste,PI,,22,,,,2021-03-06,9,3273227.0,178539,1232,3447,22,,,
4374,Nordeste,PI,,22,,,,2021-03-07,10,3273227.0,179304,765,3460,13,,,
4375,Nordeste,PI,,22,,,,2021-03-08,10,3273227.0,179588,284,3485,25,,,
4376,Nordeste,PI,,22,,,,2021-03-09,10,3273227.0,180475,887,3504,19,,,
4377,Nordeste,PI,,22,,,,2021-03-10,10,3273227.0,181560,1085,3524,20,,,
4378,Nordeste,PI,,22,,,,2021-03-11,10,3273227.0,182650,1090,3545,21,,,
4379,Nordeste,PI,,22,,,,2021-03-12,10,3273227.0,184059,1409,3577,32,,,
4380,Nordeste,PI,,22,,,,2021-03-13,10,3273227.0,185192,1133,3606,29,,,
4381,Nordeste,PI,,22,,,,2021-03-14,11,3273227.0,185844,652,3623,17,,,
4382,Nordeste,PI,,22,,,,2021-03-15,11,3273227.0,186101,257,3647,24,,,
4383,Nordeste,PI,,22,,,,2021-03-16,11,3273227.0,186897,796,3674,27,,,
4384,Nordeste,PI,,22,,,,2021-03-17,11,3273227.0,187960,1063,3697,23,,,
4385,Nordeste,PI,,22,,,,2021-03-18,11,3273227.0,189115,1155,3720,23,,,
4386,Nordeste,PI,,22,,,,2021-03-19,11,3273227.0,190385,1270,3740,20,,,
4387,Nordeste,PI,,22,,,,2021-03-20,11,3273227.0,191845,1460,3778,38,,,
4388,Nordeste,PI,,22,,,,2021-03-21,12,3273227.0,192786,941,3802,24,,,
4389,Nordeste,PI,,22,,,,2021-03-22,12,3273227.0,193411,625,3817,15,,,
4390,Nordeste,PI,,22,,,,2021-03-23,12,3273227.0,194359,948,3851,34,,,
4391,Nordeste,PI,,22,,,,2021-03-24,12,3273227.0,196010,1651,3870,19,,,
4392,Nordeste,PI,,22,,,,2021-03-25,12,3273227.0,197159,1149,3919,49,,,
4393,Nordeste,PI,,22,,,,2021-03-26,12,3273227.0,198664,1505,3950,31,,,
4394,Nordeste,PI,,22,,,,2021-03-27,12,3273227.0,200285,1621,3967,17,,,
4395,Nordeste,PI,,22,,,,2021-03-28,13,3273227.0,201517,1232,3996,29,,,
4396,Nordeste,PI,,22,,,,2021-03-29,13,3273227.0,202230,713,4028,32,,,
4397,Nordeste,PI,,22,,,,2021-03-30,13,3273227.0,203458,1228,4066,38,,,
4398,Nordeste,PI,,22,,,,2021-03-31,13,3273227.0,205005,1547,4104,38,,,
4399,Nordeste,PI,,22,,,,2021-04-01,13,3273227.0,206631,1626,4141,37,,,
4400,Nordeste,PI,,22,,,,2021-04-02,13,3273227.0,207837,1206,4181,40,,,
4401,Nordeste,PI,,22,,,,2021-04-03,13,3273227.0,208974,1137,4212,31,,,
4402,Nordeste,PI,,22,,,,2021-04-04,14,3273227.0,209874,900,4240,28,,,
4403,Nordeste,PI,,22,,,,2021-04-05,14,3273227.0,210843,969,4268,28,,,
4404,Nordeste,PI,,22,,,,2021-04-06,14,3273227.0,212347,1504,4298,30,,,
4405,Nordeste,PI,,22,,,,2021-04-07,14,3273227.0,213660,1313,4341,43,,,
4406,Nordeste,PI,,22,,,,2021-04-08,14,3273227.0,215140,1480,4379,38,,,
4407,Nordeste,PI,,22,,,,2021-04-09,14,3273227.0,216352,1212,4425,46,,,
4408,Nordeste,PI,,22,,,,2021-04-10,14,3273227.0,217333,981,4462,37,,,
4409,Nordeste,PI,,22,,,,2021-04-11,15,3273227.0,218653,1320,4493,31,,,
4410,Nordeste,PI,,22,,,,2021-04-12,15,3273227.0,219366,713,4529,36,,,
4411,Nordeste,PI,,22,,,,2021-04-13,15,3273227.0,220336,970,4586,57,,,
4412,Nordeste,PI,,22,,,,2021-04-14,15,3273227.0,221617,1281,4633,47,,,
4413,Nordeste,PI,,22,,,,2021-04-15,15,3273227.0,223251,1634,4659,26,,,
4414,Nordeste,PI,,22,,,,2021-04-16,15,3273227.0,224790,1539,4693,34,,,
4415,Nordeste,PI,,22,,,,2021-04-17,15,3273227.0,225796,1006,4731,38,,,
4416,Nordeste,PI,,22,,,,2021-04-18,16,3273227.0,226624,828,4758,27,,,
4417,Nordeste,PI,,22,,,,2021-04-19,16,3273227.0,227910,1286,4780,22,,,
4418,Nordeste,PI,,22,,,,2021-04-20,16,3273227.0,229291,1381,4802,22,,,
4419,Nordeste,PI,,22,,,,2021-04-21,16,3273227.0,230952,1661,4830,28,,,
4420,Nordeste,PI,,22,,,,2021-04-22,16,3273227.0,232049,1097,4858,28,,,
4421,Nordeste,PI,,22,,,,2021-04-23,16,3273227.0,233228,1179,4886,28,,,
4422,Nordeste,PI,,22,,,,2021-04-24,16,3273227.0,234401,1173,4919,33,,,
4423,Nordeste,PI,,22,,,,2021-04-25,17,3273227.0,235203,802,4955,36,,,
4424,Nordeste,PI,,22,,,,2021-04-26,17,3273227.0,235682,479,4985,30,,,
4425,Nordeste,PI,,22,,,,2021-04-27,17,3273227.0,236596,914,5020,35,,,
4426,Nordeste,PI,,22,,,,2021-04-28,17,3273227.0,237845,1249,5046,26,,,
4427,Nordeste,PI,,22,,,,2021-04-29,17,3273227.0,239008,1163,5067,21,,,
4428,Nordeste,PI,,22,,,,2021-04-30,17,3273227.0,240420,1412,5101,34,,,
4429,Nordeste,PI,,22,,,,2021-05-01,17,3273227.0,240868,448,5124,23,,,
4430,Nordeste,PI,,22,,,,2021-05-02,18,3273227.0,242336,1468,5154,30,,,
4431,Nordeste,PI,,22,,,,2021-05-03,18,3273227.0,242934,598,5182,28,,,
4432,Nordeste,PI,,22,,,,2021-05-04,18,3273227.0,243972,1038,5203,21,,,
4433,Nordeste,PI,,22,,,,2021-05-05,18,3273227.0,245160,1188,5235,32,,,
4434,Nordeste,PI,,22,,,,2021-05-06,18,3273227.0,246871,1711,5260,25,,,
4435,Nordeste,PI,,22,,,,2021-05-07,18,3273227.0,248237,1366,5296,36,,,
4436,Nordeste,PI,,22,,,,2021-05-08,18,3273227.0,249340,1103,5324,28,,,
4437,Nordeste,PI,,22,,,,2021-05-09,19,3273227.0,250222,882,5351,27,,,
4438,Nordeste,PI,,22,,,,2021-05-10,19,3273227.0,250728,506,5376,25,,,
4439,Nordeste,PI,,22,,,,2021-05-11,19,3273227.0,251648,920,5397,21,,,
4440,Nordeste,PI,,22,,,,2021-05-12,19,3273227.0,253188,1540,5423,26,,,
4441,Nordeste,PI,,22,,,,2021-05-13,19,3273227.0,254270,1082,5447,24,,,
4442,Nordeste,CE,,23,,,,2020-02-25,9,9132078.0,0,0,0,0,,,
4443,Nordeste,CE,,23,,,,2020-02-26,9,9132078.0,0,0,0,0,,,
4444,Nordeste,CE,,23,,,,2020-02-27,9,9132078.0,0,0,0,0,,,
4445,Nordeste,CE,,23,,,,2020-02-28,9,9132078.0,0,0,0,0,,,
4446,Nordeste,CE,,23,,,,2020-02-29,9,9132078.0,0,0,0,0,,,
4447,Nordeste,CE,,23,,,,2020-03-01,10,9132078.0,0,0,0,0,,,
4448,Nordeste,CE,,23,,,,2020-03-02,10,9132078.0,0,0,0,0,,,
4449,Nordeste,CE,,23,,,,2020-03-03,10,9132078.0,0,0,0,0,,,
4450,Nordeste,CE,,23,,,,2020-03-04,10,9132078.0,0,0,0,0,,,
4451,Nordeste,CE,,23,,,,2020-03-05,10,9132078.0,0,0,0,0,,,
4452,Nordeste,CE,,23,,,,2020-03-06,10,9132078.0,0,0,0,0,,,
4453,Nordeste,CE,,23,,,,2020-03-07,10,9132078.0,0,0,0,0,,,
4454,Nordeste,CE,,23,,,,2020-03-08,11,9132078.0,0,0,0,0,,,
4455,Nordeste,CE,,23,,,,2020-03-09,11,9132078.0,0,0,0,0,,,
4456,Nordeste,CE,,23,,,,2020-03-10,11,9132078.0,0,0,0,0,,,
4457,Nordeste,CE,,23,,,,2020-03-11,11,9132078.0,0,0,0,0,,,
4458,Nordeste,CE,,23,,,,2020-03-12,11,9132078.0,0,0,0,0,,,
4459,Nordeste,CE,,23,,,,2020-03-13,11,9132078.0,0,0,0,0,,,
4460,Nordeste,CE,,23,,,,2020-03-14,11,9132078.0,0,0,0,0,,,
4461,Nordeste,CE,,23,,,,2020-03-15,12,9132078.0,0,0,0,0,,,
4462,Nordeste,CE,,23,,,,2020-03-16,12,9132078.0,0,0,0,0,,,
4463,Nordeste,CE,,23,,,,2020-03-17,12,9132078.0,5,5,0,0,,,
4464,Nordeste,CE,,23,,,,2020-03-18,12,9132078.0,9,4,0,0,,,
4465,Nordeste,CE,,23,,,,2020-03-19,12,9132078.0,20,11,0,0,,,
4466,Nordeste,CE,,23,,,,2020-03-20,12,9132078.0,55,35,0,0,,,
4467,Nordeste,CE,,23,,,,2020-03-21,12,9132078.0,68,13,0,0,,,
4468,Nordeste,CE,,23,,,,2020-03-22,13,9132078.0,112,44,0,0,,,
4469,Nordeste,CE,,23,,,,2020-03-23,13,9132078.0,163,51,0,0,,,
4470,Nordeste,CE,,23,,,,2020-03-24,13,9132078.0,182,19,0,0,,,
4471,Nordeste,CE,,23,,,,2020-03-25,13,9132078.0,200,18,0,0,,,
4472,Nordeste,CE,,23,,,,2020-03-26,13,9132078.0,235,35,3,3,,,
4473,Nordeste,CE,,23,,,,2020-03-27,13,9132078.0,282,47,3,0,,,
4474,Nordeste,CE,,23,,,,2020-03-28,13,9132078.0,314,32,4,1,,,
4475,Nordeste,CE,,23,,,,2020-03-29,14,9132078.0,348,34,5,1,,,
4476,Nordeste,CE,,23,,,,2020-03-30,14,9132078.0,372,24,5,0,,,
4477,Nordeste,CE,,23,,,,2020-03-31,14,9132078.0,390,18,7,2,,,
4478,Nordeste,CE,,23,,,,2020-04-01,14,9132078.0,444,54,8,1,,,
4479,Nordeste,CE,,23,,,,2020-04-02,14,9132078.0,550,106,20,12,,,
4480,Nordeste,CE,,23,,,,2020-04-03,14,9132078.0,627,77,22,2,,,
4481,Nordeste,CE,,23,,,,2020-04-04,14,9132078.0,730,103,22,0,,,
4482,Nordeste,CE,,23,,,,2020-04-05,15,9132078.0,823,93,26,4,,,
4483,Nordeste,CE,,23,,,,2020-04-06,15,9132078.0,1013,190,29,3,,,
4484,Nordeste,CE,,23,,,,2020-04-07,15,9132078.0,1051,38,31,2,,,
4485,Nordeste,CE,,23,,,,2020-04-08,15,9132078.0,1291,240,43,12,,,
4486,Nordeste,CE,,23,,,,2020-04-09,15,9132078.0,1425,134,55,12,,,
4487,Nordeste,CE,,23,,,,2020-04-10,15,9132078.0,1478,53,58,3,,,
4488,Nordeste,CE,,23,,,,2020-04-11,15,9132078.0,1582,104,67,9,,,
4489,Nordeste,CE,,23,,,,2020-04-12,16,9132078.0,1676,94,74,7,,,
4490,Nordeste,CE,,23,,,,2020-04-13,16,9132078.0,1800,124,91,17,,,
4491,Nordeste,CE,,23,,,,2020-04-14,16,9132078.0,2005,205,107,16,,,
4492,Nordeste,CE,,23,,,,2020-04-15,16,9132078.0,2157,152,116,9,,,
4493,Nordeste,CE,,23,,,,2020-04-16,16,9132078.0,2386,229,124,8,,,
